zzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz
(s = Tarvaris Jackson, r = {} plays in the position of [P413], o = quarterback)
zzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz
----------------------------------------------------------------------------------------------------
{'Jh_norm': 7.65234375, 'bias_norm': 263.75, 'h_info': {'h_index': 0, 'token_id': 47079, 'token': 'Tar'}, 'consider_residual': False}
Elvis Grbac, target: quarterback   ==>   predicted: [' quarterback', ' a', ' the', ' QB', ' an'] >>> True
Troy Aikman, target: quarterback   ==>   predicted: [' quarterback', ' a', ' the', ' QB', ' an'] >>> True
Jonathan Lucroy, target: catcher   ==>   predicted: [' quarterback', ' a', ' the', ' QB', ' an'] >>> False
Carey Price, target: goaltender   ==>   predicted: [' quarterback', ' a', ' the', ' QB', ' an'] >>> False
Dan Fouts, target: quarterback   ==>   predicted: [' quarterback', ' a', ' the', ' wide', ' an'] >>> True
Joe Theismann, target: quarterback   ==>   predicted: [' quarterback', ' a', ' the', ' an', ' wide'] >>> True
Aaron Murray, target: quarterback   ==>   predicted: [' quarterback', ' a', ' the', ' QB', ' wide'] >>> True
Henry Burris, target: quarterback   ==>   predicted: [' quarterback', ' a', ' the', ' QB', ' an'] >>> True
Tim Tebow, target: quarterback   ==>   predicted: [' quarterback', ' a', ' the', ' QB', ' an'] >>> True
Alex Smith, target: quarterback   ==>   predicted: [' quarterback', ' a', ' the', ' QB', ' an'] >>> True
Bob Griese, target: quarterback   ==>   predicted: [' quarterback', ' a', ' the', ' QB', ' an'] >>> True
Ryan Mallett, target: quarterback   ==>   predicted: [' quarterback', ' a', ' the', ' QB', ' an'] >>> True
Philip Rivers, target: quarterback   ==>   predicted: [' quarterback', ' a', ' the', ' QB', ' an'] >>> True
Matt Flynn, target: quarterback   ==>   predicted: [' quarterback', ' a', ' the', ' QB', ' an'] >>> True
Bruce Gradkowski, target: quarterback   ==>   predicted: [' quarterback', ' a', ' the', ' QB', ' an'] >>> True
Teddy Bridgewater, target: quarterback   ==>   predicted: [' quarterback', ' a', ' QB', ' the', ' an'] >>> True
Matt Hasselbeck, target: quarterback   ==>   predicted: [' quarterback', ' a', ' the', ' QB', ' an'] >>> True
Ben Roethlisberger, target: quarterback   ==>   predicted: [' quarterback', ' a', ' the', ' QB', ' an'] >>> True
Blaine Gabbert, target: quarterback   ==>   predicted: [' quarterback', ' a', ' the', ' QB', ' an'] >>> True
Todd Marinovich, target: quarterback   ==>   predicted: [' quarterback', ' a', ' the', ' an', ' QB'] >>> True
Jim Zorn, target: quarterback   ==>   predicted: [' quarterback', ' a', ' the', ' an', ' QB'] >>> True
Francisco Cervelli, target: catcher   ==>   predicted: [' quarterback', ' a', ' the', ' an', ' wide'] >>> False
Zach Mettenberger, target: quarterback   ==>   predicted: [' quarterback', ' a', ' the', ' QB', ' an'] >>> True
Kurt Warner, target: quarterback   ==>   predicted: [' quarterback', ' a', ' the', ' QB', ' an'] >>> True
Daunte Culpepper, target: quarterback   ==>   predicted: [' quarterback', ' a', ' the', ' QB', ' an'] >>> True
Vince Young, target: quarterback   ==>   predicted: [' quarterback', ' a', ' the', ' QB', ' an'] >>> True
Jason Campbell, target: quarterback   ==>   predicted: [' quarterback', ' a', ' the', ' QB', ' an'] >>> True
Roger Staubach, target: quarterback   ==>   predicted: [' quarterback', ' a', ' the', ' QB', ' an'] >>> True
Mark Sanchez, target: quarterback   ==>   predicted: [' quarterback', ' a', ' the', ' QB', ' an'] >>> True
Jay Cutler, target: quarterback   ==>   predicted: [' quarterback', ' a', ' the', ' QB', ' an'] >>> True
Steve McNair, target: quarterback   ==>   predicted: [' quarterback', ' a', ' the', ' QB', ' an'] >>> True
Dan LeFevour, target: quarterback   ==>   predicted: [' quarterback', ' a', ' the', ' QB', ' an'] >>> True
Tim Hasselbeck, target: quarterback   ==>   predicted: [' quarterback', ' a', ' the', ' an', ' QB'] >>> True
Joel Stave, target: quarterback   ==>   predicted: [' quarterback', ' a', ' the', ' an', ' wide'] >>> True
Marcus Mariota, target: quarterback   ==>   predicted: [' quarterback', ' a', ' the', ' QB', ' an'] >>> True
Drew Brees, target: quarterback   ==>   predicted: [' quarterback', ' a', ' QB', ' the', ' an'] >>> True
Josh McCown, target: quarterback   ==>   predicted: [' quarterback', ' a', ' the', ' QB', ' an'] >>> True
John Elway, target: quarterback   ==>   predicted: [' a', ' quarterback', ' the', ' an', ' QB'] >>> True
Francisco Liriano, target: pitcher   ==>   predicted: [' quarterback', ' a', ' the', ' QB', ' an'] >>> False
Andrew Luck, target: quarterback   ==>   predicted: [' quarterback', ' a', ' the', ' QB', ' an'] >>> True
Logan Thomas, target: quarterback   ==>   predicted: [' quarterback', ' a', ' the', ' QB', ' an'] >>> True
Tarvaris Jackson, target: quarterback   ==>   predicted: [' quarterback', ' a', ' the', ' QB', ' an'] >>> True
----------------------------------------------------------------------------------------------------
precision at 3 = 43/48
----------------------------------------------------------------------------------------------------



zzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz
(s = Kevin Kolb, r = {} plays in the position of [P413], o = quarterback)
zzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz
----------------------------------------------------------------------------------------------------
{'Jh_norm': 7.20703125, 'bias_norm': 264.25, 'h_info': {'h_index': 0, 'token_id': 23865, 'token': 'Kevin'}, 'consider_residual': False}
----------------------------------------------------------------------------------------------------
Kevin Kolb, target: quarterback   ==>   predicted: [' quarterback', ' a', ' QB', ' the', ' Quarter'] >>> True
Vesa Toskala, target: goaltender   ==>   predicted: [' quarterback', ' a', ' QB', ' the', ' Quarter'] >>> False
Aaron Rodgers, target: quarterback   ==>   predicted: [' quarterback', ' a', ' QB', ' the', ' Quarter'] >>> True
Robert Griffin III, target: quarterback   ==>   predicted: [' quarterback', ' a', ' QB', ' the', ' Quarter'] >>> True
Kyle Boller, target: quarterback   ==>   predicted: [' quarterback', ' a', ' QB', ' the', ' Quarter'] >>> True
Jake Rudock, target: quarterback   ==>   predicted: [' quarterback', ' a', ' QB', ' the', ' Quarter'] >>> True
Elvis Grbac, target: quarterback   ==>   predicted: [' quarterback', ' a', ' QB', ' the', ' Quarter'] >>> True
Troy Aikman, target: quarterback   ==>   predicted: [' quarterback', ' a', ' QB', ' the', ' Quarter'] >>> True
Jonathan Lucroy, target: catcher   ==>   predicted: [' quarterback', ' a', ' QB', ' the', ' Quarter'] >>> False
Carey Price, target: goaltender   ==>   predicted: [' quarterback', ' a', ' QB', ' the', ' Quarter'] >>> False
Dan Fouts, target: quarterback   ==>   predicted: [' quarterback', ' a', ' QB', ' the', ' Quarter'] >>> True
Joe Theismann, target: quarterback   ==>   predicted: [' quarterback', ' a', ' QB', ' the', ' Quarter'] >>> True
Aaron Murray, target: quarterback   ==>   predicted: [' quarterback', ' a', ' QB', ' the', ' Quarter'] >>> True
Henry Burris, target: quarterback   ==>   predicted: [' quarterback', ' a', ' QB', ' the', ' Quarter'] >>> True
Tim Tebow, target: quarterback   ==>   predicted: [' quarterback', ' a', ' QB', ' the', ' Quarter'] >>> True
Alex Smith, target: quarterback   ==>   predicted: [' quarterback', ' a', ' QB', ' the', ' Quarter'] >>> True
Bob Griese, target: quarterback   ==>   predicted: [' quarterback', ' a', ' QB', ' the', ' Quarter'] >>> True
Ryan Mallett, target: quarterback   ==>   predicted: [' quarterback', ' a', ' QB', ' the', ' Quarter'] >>> True
Philip Rivers, target: quarterback   ==>   predicted: [' quarterback', ' a', ' QB', ' the', ' Quarter'] >>> True
Matt Flynn, target: quarterback   ==>   predicted: [' quarterback', ' a', ' QB', ' the', ' Quarter'] >>> True
Bruce Gradkowski, target: quarterback   ==>   predicted: [' quarterback', ' a', ' QB', ' the', ' Quarter'] >>> True
Teddy Bridgewater, target: quarterback   ==>   predicted: [' quarterback', ' a', ' QB', ' the', ' Quarter'] >>> True
Matt Hasselbeck, target: quarterback   ==>   predicted: [' quarterback', ' a', ' QB', ' the', ' Quarter'] >>> True
Ben Roethlisberger, target: quarterback   ==>   predicted: [' quarterback', ' a', ' QB', ' the', ' Quarter'] >>> True
Blaine Gabbert, target: quarterback   ==>   predicted: [' quarterback', ' a', ' QB', ' the', ' Quarter'] >>> True
Todd Marinovich, target: quarterback   ==>   predicted: [' quarterback', ' a', ' QB', ' the', ' Quarter'] >>> True
Jim Zorn, target: quarterback   ==>   predicted: [' quarterback', ' a', ' QB', ' the', ' Quarter'] >>> True
Francisco Cervelli, target: catcher   ==>   predicted: [' quarterback', ' a', ' QB', ' the', ' Quarter'] >>> False
Zach Mettenberger, target: quarterback   ==>   predicted: [' quarterback', ' a', ' QB', ' the', ' Quarter'] >>> True
Kurt Warner, target: quarterback   ==>   predicted: [' quarterback', ' a', ' QB', ' the', ' Quarter'] >>> True
Daunte Culpepper, target: quarterback   ==>   predicted: [' quarterback', ' a', ' QB', ' the', ' Quarter'] >>> True
Vince Young, target: quarterback   ==>   predicted: [' quarterback', ' a', ' QB', ' the', ' Quarter'] >>> True
Jason Campbell, target: quarterback   ==>   predicted: [' quarterback', ' a', ' QB', ' the', ' Quarter'] >>> True
Roger Staubach, target: quarterback   ==>   predicted: [' quarterback', ' a', ' QB', ' the', ' Quarter'] >>> True
Mark Sanchez, target: quarterback   ==>   predicted: [' quarterback', ' a', ' QB', ' the', ' Quarter'] >>> True
Jay Cutler, target: quarterback   ==>   predicted: [' quarterback', ' a', ' QB', ' the', ' Quarter'] >>> True
Steve McNair, target: quarterback   ==>   predicted: [' quarterback', ' a', ' QB', ' the', ' Quarter'] >>> True
Dan LeFevour, target: quarterback   ==>   predicted: [' quarterback', ' a', ' QB', ' the', ' Quarter'] >>> True
Tim Hasselbeck, target: quarterback   ==>   predicted: [' quarterback', ' a', ' QB', ' the', ' Quarter'] >>> True
Joel Stave, target: quarterback   ==>   predicted: [' quarterback', ' a', ' QB', ' the', ' Quarter'] >>> True
Marcus Mariota, target: quarterback   ==>   predicted: [' quarterback', ' a', ' QB', ' the', ' Quarter'] >>> True
Drew Brees, target: quarterback   ==>   predicted: [' quarterback', ' a', ' QB', ' the', ' Quarter'] >>> True
Josh McCown, target: quarterback   ==>   predicted: [' quarterback', ' a', ' QB', ' the', ' Quarter'] >>> True
John Elway, target: quarterback   ==>   predicted: [' quarterback', ' a', ' QB', ' the', ' Quarter'] >>> True
Francisco Liriano, target: pitcher   ==>   predicted: [' quarterback', ' a', ' QB', ' the', ' Quarter'] >>> False
Andrew Luck, target: quarterback   ==>   predicted: [' quarterback', ' a', ' QB', ' the', ' Quarter'] >>> True
Logan Thomas, target: quarterback   ==>   predicted: [' quarterback', ' a', ' QB', ' the', ' Quarter'] >>> True
Tarvaris Jackson, target: quarterback   ==>   predicted: [' quarterback', ' a', ' QB', ' the', ' Quarter'] >>> True
----------------------------------------------------------------------------------------------------
precision at 3 = 43/48
----------------------------------------------------------------------------------------------------

----------------------------------------------------------------------------------------------------
{'Jh_norm': 26.53125, 'bias_norm': 265.5, 'h_info': {'h_index': 1, 'token_id': 25910, 'token': ' Kol'}, 'consider_residual': False}
----------------------------------------------------------------------------------------------------
Kevin Kolb, target: quarterback   ==>   predicted: [' quarterback', ' a', ' Quarter', ' the', ' QB'] >>> True
Vesa Toskala, target: goaltender   ==>   predicted: [' quarterback', ' a', ' Quarter', ' the', ' QB'] >>> False
Aaron Rodgers, target: quarterback   ==>   predicted: [' quarterback', ' a', ' the', ' Quarter', ' QB'] >>> True
Robert Griffin III, target: quarterback   ==>   predicted: [' quarterback', ' a', ' the', ' Quarter', ' QB'] >>> True
Kyle Boller, target: quarterback   ==>   predicted: [' quarterback', ' a', ' the', ' QB', ' Quarter'] >>> True
Jake Rudock, target: quarterback   ==>   predicted: [' quarterback', ' a', ' Quarter', ' the', ' QB'] >>> True
Elvis Grbac, target: quarterback   ==>   predicted: [' quarterback', ' a', ' the', ' QB', ' Quarter'] >>> True
Troy Aikman, target: quarterback   ==>   predicted: [' quarterback', ' a', ' Quarter', ' the', ' QB'] >>> True
Jonathan Lucroy, target: catcher   ==>   predicted: [' quarterback', ' a', ' QB', ' the', ' Quarter'] >>> False
Carey Price, target: goaltender   ==>   predicted: [' quarterback', ' a', ' Quarter', ' the', ' QB'] >>> False
Dan Fouts, target: quarterback   ==>   predicted: [' quarterback', ' a', ' QB', ' Quarter', ' the'] >>> True
Joe Theismann, target: quarterback   ==>   predicted: [' quarterback', ' a', ' Quarter', ' the', ' QB'] >>> True
Aaron Murray, target: quarterback   ==>   predicted: [' quarterback', ' a', ' Quarter', ' the', ' QB'] >>> True
Henry Burris, target: quarterback   ==>   predicted: [' quarterback', ' a', ' Quarter', ' QB', ' the'] >>> True
Tim Tebow, target: quarterback   ==>   predicted: [' quarterback', ' a', ' the', ' Quarter', ' QB'] >>> True
Alex Smith, target: quarterback   ==>   predicted: [' quarterback', ' a', ' Quarter', ' the', ' QB'] >>> True
Bob Griese, target: quarterback   ==>   predicted: [' quarterback', ' a', ' the', ' QB', ' Quarter'] >>> True
Ryan Mallett, target: quarterback   ==>   predicted: [' quarterback', ' a', ' Quarter', ' the', ' QB'] >>> True
Philip Rivers, target: quarterback   ==>   predicted: [' quarterback', ' a', ' the', ' QB', ' Quarter'] >>> True
Matt Flynn, target: quarterback   ==>   predicted: [' quarterback', ' a', ' QB', ' the', ' Quarter'] >>> True
Bruce Gradkowski, target: quarterback   ==>   predicted: [' quarterback', ' a', ' the', ' QB', ' Quarter'] >>> True
Teddy Bridgewater, target: quarterback   ==>   predicted: [' quarterback', ' a', ' the', ' QB', ' Quarter'] >>> True
Matt Hasselbeck, target: quarterback   ==>   predicted: [' quarterback', ' a', ' Quarter', ' the', ' QB'] >>> True
Ben Roethlisberger, target: quarterback   ==>   predicted: [' quarterback', ' a', ' the', ' Quarter', ' QB'] >>> True
Blaine Gabbert, target: quarterback   ==>   predicted: [' quarterback', ' a', ' the', ' QB', ' Quarter'] >>> True
Todd Marinovich, target: quarterback   ==>   predicted: [' quarterback', ' a', ' the', ' Quarter', ' QB'] >>> True
Jim Zorn, target: quarterback   ==>   predicted: [' quarterback', ' a', ' the', ' Quarter', ' QB'] >>> True
Francisco Cervelli, target: catcher   ==>   predicted: [' quarterback', ' a', ' Quarter', ' QB', ' the'] >>> False
Zach Mettenberger, target: quarterback   ==>   predicted: [' quarterback', ' a', ' Quarter', ' the', ' QB'] >>> True
Kurt Warner, target: quarterback   ==>   predicted: [' quarterback', ' a', ' Quarter', ' QB', ' the'] >>> True
Daunte Culpepper, target: quarterback   ==>   predicted: [' quarterback', ' a', ' Quarter', ' the', ' QB'] >>> True
Vince Young, target: quarterback   ==>   predicted: [' quarterback', ' a', ' the', ' Quarter', ' QB'] >>> True
Jason Campbell, target: quarterback   ==>   predicted: [' quarterback', ' a', ' Quarter', ' QB', ' the'] >>> True
Roger Staubach, target: quarterback   ==>   predicted: [' quarterback', ' a', ' Quarter', ' the', ' QB'] >>> True
Mark Sanchez, target: quarterback   ==>   predicted: [' quarterback', ' a', ' the', ' QB', ' Quarter'] >>> True
Jay Cutler, target: quarterback   ==>   predicted: [' quarterback', ' a', ' the', ' QB', ' Quarter'] >>> True
Steve McNair, target: quarterback   ==>   predicted: [' quarterback', ' a', ' Quarter', ' the', ' QB'] >>> True
Dan LeFevour, target: quarterback   ==>   predicted: [' quarterback', ' a', ' the', ' Quarter', ' QB'] >>> True
Tim Hasselbeck, target: quarterback   ==>   predicted: [' quarterback', ' a', ' Quarter', ' the', ' QB'] >>> True
Joel Stave, target: quarterback   ==>   predicted: [' quarterback', ' a', ' the', ' QB', ' Quarter'] >>> True
Marcus Mariota, target: quarterback   ==>   predicted: [' quarterback', ' a', ' the', ' Quarter', ' QB'] >>> True
Drew Brees, target: quarterback   ==>   predicted: [' quarterback', ' a', ' the', ' Quarter', ' QB'] >>> True
Josh McCown, target: quarterback   ==>   predicted: [' quarterback', ' a', ' the', ' Quarter', ' QB'] >>> True
John Elway, target: quarterback   ==>   predicted: [' quarterback', ' a', ' Quarter', ' the', ' QB'] >>> True
Francisco Liriano, target: pitcher   ==>   predicted: [' quarterback', ' a', ' Quarter', ' the', ' QB'] >>> False
Andrew Luck, target: quarterback   ==>   predicted: [' quarterback', ' a', ' QB', ' Quarter', ' the'] >>> True
Logan Thomas, target: quarterback   ==>   predicted: [' quarterback', ' a', ' Quarter', ' QB', ' the'] >>> True
Tarvaris Jackson, target: quarterback   ==>   predicted: [' quarterback', ' a', ' Quarter', ' the', ' QB'] >>> True
----------------------------------------------------------------------------------------------------
precision at 3 = 43/48
----------------------------------------------------------------------------------------------------

----------------------------------------------------------------------------------------------------
{'Jh_norm': 18.625, 'bias_norm': 265.25, 'h_info': {'h_index': 2, 'token_id': 65, 'token': 'b'}, 'consider_residual': False}
----------------------------------------------------------------------------------------------------
Kevin Kolb, target: quarterback   ==>   predicted: [' quarterback', ' a', ' QB', ' the', ' Quarter'] >>> True
Vesa Toskala, target: goaltender   ==>   predicted: [' quarterback', ' a', ' QB', ' the', ' Quarter'] >>> False
Aaron Rodgers, target: quarterback   ==>   predicted: [' quarterback', ' a', ' QB', ' Quarter', ' the'] >>> True
Robert Griffin III, target: quarterback   ==>   predicted: [' quarterback', ' QB', ' a', ' Quarter', ' the'] >>> True
Kyle Boller, target: quarterback   ==>   predicted: [' quarterback', ' QB', ' a', ' the', ' Quarter'] >>> True
Jake Rudock, target: quarterback   ==>   predicted: [' quarterback', ' QB', ' a', ' Quarter', ' the'] >>> True
Elvis Grbac, target: quarterback   ==>   predicted: [' quarterback', ' QB', ' a', ' Quarter', ' the'] >>> True
Troy Aikman, target: quarterback   ==>   predicted: [' quarterback', ' QB', ' a', ' Quarter', ' the'] >>> True
Jonathan Lucroy, target: catcher   ==>   predicted: [' quarterback', ' a', ' QB', ' the', ' Quarter'] >>> False
Carey Price, target: goaltender   ==>   predicted: [' quarterback', ' a', ' Quarter', ' QB', ' the'] >>> False
Dan Fouts, target: quarterback   ==>   predicted: [' quarterback', ' a', ' QB', ' Quarter', ' the'] >>> True
Joe Theismann, target: quarterback   ==>   predicted: [' quarterback', ' a', ' QB', ' Quarter', ' the'] >>> True
Aaron Murray, target: quarterback   ==>   predicted: [' quarterback', ' a', ' QB', ' the', ' Quarter'] >>> True
Henry Burris, target: quarterback   ==>   predicted: [' quarterback', ' QB', ' a', ' Quarter', ' the'] >>> True
Tim Tebow, target: quarterback   ==>   predicted: [' quarterback', ' QB', ' a', ' Quarter', ' the'] >>> True
Alex Smith, target: quarterback   ==>   predicted: [' quarterback', ' QB', ' a', ' Quarter', ' the'] >>> True
Bob Griese, target: quarterback   ==>   predicted: [' quarterback', ' QB', ' a', ' Quarter', ' the'] >>> True
Ryan Mallett, target: quarterback   ==>   predicted: [' quarterback', ' QB', ' a', ' Quarter', ' the'] >>> True
Philip Rivers, target: quarterback   ==>   predicted: [' quarterback', ' a', ' QB', ' Quarter', ' the'] >>> True
Matt Flynn, target: quarterback   ==>   predicted: [' quarterback', ' a', ' QB', ' Quarter', ' the'] >>> True
Bruce Gradkowski, target: quarterback   ==>   predicted: [' quarterback', ' a', ' QB', ' Quarter', ' the'] >>> True
Teddy Bridgewater, target: quarterback   ==>   predicted: [' quarterback', ' QB', ' a', ' Quarter', ' the'] >>> True
Matt Hasselbeck, target: quarterback   ==>   predicted: [' quarterback', ' a', ' QB', ' Quarter', ' the'] >>> True
Ben Roethlisberger, target: quarterback   ==>   predicted: [' quarterback', ' QB', ' a', ' Pittsburgh', ' the'] >>> True
Blaine Gabbert, target: quarterback   ==>   predicted: [' quarterback', ' QB', ' a', ' Quarter', ' the'] >>> True
Todd Marinovich, target: quarterback   ==>   predicted: [' quarterback', ' QB', ' a', ' Quarter', ' the'] >>> True
Jim Zorn, target: quarterback   ==>   predicted: [' quarterback', ' QB', ' a', ' Quarter', ' center'] >>> True
Francisco Cervelli, target: catcher   ==>   predicted: [' quarterback', ' a', ' tight', ' center', ' the'] >>> False
Zach Mettenberger, target: quarterback   ==>   predicted: [' quarterback', ' a', ' QB', ' Quarter', ' the'] >>> True
Kurt Warner, target: quarterback   ==>   predicted: [' quarterback', ' a', ' QB', ' Quarter', ' the'] >>> True
Daunte Culpepper, target: quarterback   ==>   predicted: [' quarterback', ' QB', ' a', ' Quarter', ' the'] >>> True
Vince Young, target: quarterback   ==>   predicted: [' quarterback', ' QB', ' Quarter', ' a', ' the'] >>> True
Jason Campbell, target: quarterback   ==>   predicted: [' quarterback', ' QB', ' a', ' Quarter', ' the'] >>> True
Roger Staubach, target: quarterback   ==>   predicted: [' quarterback', ' QB', ' a', ' Quarter', ' the'] >>> True
Mark Sanchez, target: quarterback   ==>   predicted: [' quarterback', ' QB', ' a', ' Quarter', ' the'] >>> True
Jay Cutler, target: quarterback   ==>   predicted: [' quarterback', ' a', ' QB', ' Quarter', ' the'] >>> True
Steve McNair, target: quarterback   ==>   predicted: [' quarterback', ' QB', ' a', ' the', ' Quarter'] >>> True
Dan LeFevour, target: quarterback   ==>   predicted: [' quarterback', ' a', ' QB', ' Quarter', ' left'] >>> True
Tim Hasselbeck, target: quarterback   ==>   predicted: [' quarterback', ' a', ' QB', ' the', ' Quarter'] >>> True
Joel Stave, target: quarterback   ==>   predicted: [' quarterback', ' a', ' Quarter', ' QB', ' center'] >>> True
Marcus Mariota, target: quarterback   ==>   predicted: [' quarterback', ' QB', ' a', ' Quarter', ' the'] >>> True
Drew Brees, target: quarterback   ==>   predicted: [' quarterback', ' QB', ' a', ' Brees', ' Quarter'] >>> True
Josh McCown, target: quarterback   ==>   predicted: [' quarterback', ' QB', ' a', ' the', ' Quarter'] >>> True
John Elway, target: quarterback   ==>   predicted: [' quarterback', ' QB', ' a', ' Quarter', ' the'] >>> True
Francisco Liriano, target: pitcher   ==>   predicted: [' quarterback', ' a', ' QB', ' Quarter', ' the'] >>> False
Andrew Luck, target: quarterback   ==>   predicted: [' quarterback', ' QB', ' a', ' Quarter', ' the'] >>> True
Logan Thomas, target: quarterback   ==>   predicted: [' quarterback', ' a', ' QB', ' Quarter', ' the'] >>> True
Tarvaris Jackson, target: quarterback   ==>   predicted: [' quarterback', ' a', ' QB', ' Quarter', ' the'] >>> True
----------------------------------------------------------------------------------------------------
precision at 3 = 43/48
----------------------------------------------------------------------------------------------------



zzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz
(s = Troy Aikman, r = {} plays in the position of [P413], o = quarterback)
zzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz
----------------------------------------------------------------------------------------------------
{'Jh_norm': 6.6875, 'bias_norm': 248.875, 'h_info': {'h_index': 0, 'token_id': 51, 'token': 'T'}, 'consider_residual': False}
----------------------------------------------------------------------------------------------------
Kevin Kolb, target: quarterback   ==>   predicted: [' quarterback', ' a', ' an', ' Quarter', ' the'] >>> True
Vesa Toskala, target: goaltender   ==>   predicted: [' quarterback', ' a', ' an', ' Quarter', ' the'] >>> False
Aaron Rodgers, target: quarterback   ==>   predicted: [' quarterback', ' a', ' an', ' Quarter', ' the'] >>> True
Robert Griffin III, target: quarterback   ==>   predicted: [' quarterback', ' a', ' an', ' Quarter', ' the'] >>> True
Kyle Boller, target: quarterback   ==>   predicted: [' quarterback', ' a', ' Quarter', ' an', ' the'] >>> True
Jake Rudock, target: quarterback   ==>   predicted: [' quarterback', ' a', ' Quarter', ' an', ' the'] >>> True
Elvis Grbac, target: quarterback   ==>   predicted: [' quarterback', ' a', ' an', ' Quarter', ' the'] >>> True
Troy Aikman, target: quarterback   ==>   predicted: [' quarterback', ' a', ' an', ' Quarter', ' the'] >>> True
Jonathan Lucroy, target: catcher   ==>   predicted: [' quarterback', ' a', ' an', ' Quarter', ' the'] >>> False
Carey Price, target: goaltender   ==>   predicted: [' quarterback', ' a', ' an', ' Quarter', ' the'] >>> False
Dan Fouts, target: quarterback   ==>   predicted: [' quarterback', ' a', ' Quarter', ' an', ' the'] >>> True
Joe Theismann, target: quarterback   ==>   predicted: [' quarterback', ' a', ' an', ' Quarter', ' the'] >>> True
Aaron Murray, target: quarterback   ==>   predicted: [' quarterback', ' a', ' an', ' Quarter', ' the'] >>> True
Henry Burris, target: quarterback   ==>   predicted: [' quarterback', ' a', ' an', ' Quarter', ' the'] >>> True
Tim Tebow, target: quarterback   ==>   predicted: [' quarterback', ' a', ' an', ' Quarter', ' the'] >>> True
Alex Smith, target: quarterback   ==>   predicted: [' quarterback', ' a', ' an', ' Quarter', ' the'] >>> True
Bob Griese, target: quarterback   ==>   predicted: [' quarterback', ' a', ' an', ' Quarter', ' the'] >>> True
Ryan Mallett, target: quarterback   ==>   predicted: [' quarterback', ' a', ' an', ' Quarter', ' the'] >>> True
Philip Rivers, target: quarterback   ==>   predicted: [' quarterback', ' a', ' Quarter', ' an', ' the'] >>> True
Matt Flynn, target: quarterback   ==>   predicted: [' quarterback', ' a', ' an', ' Quarter', ' the'] >>> True
Bruce Gradkowski, target: quarterback   ==>   predicted: [' quarterback', ' a', ' an', ' Quarter', ' the'] >>> True
Teddy Bridgewater, target: quarterback   ==>   predicted: [' quarterback', ' a', ' an', ' Quarter', ' the'] >>> True
Matt Hasselbeck, target: quarterback   ==>   predicted: [' quarterback', ' a', ' an', ' Quarter', ' the'] >>> True
Ben Roethlisberger, target: quarterback   ==>   predicted: [' quarterback', ' a', ' an', ' Quarter', ' the'] >>> True
Blaine Gabbert, target: quarterback   ==>   predicted: [' quarterback', ' a', ' an', ' Quarter', ' the'] >>> True
Todd Marinovich, target: quarterback   ==>   predicted: [' quarterback', ' a', ' an', ' Quarter', ' the'] >>> True
Jim Zorn, target: quarterback   ==>   predicted: [' quarterback', ' a', ' Quarter', ' an', ' the'] >>> True
Francisco Cervelli, target: catcher   ==>   predicted: [' quarterback', ' a', ' an', ' Quarter', ' the'] >>> False
Zach Mettenberger, target: quarterback   ==>   predicted: [' quarterback', ' a', ' an', ' Quarter', ' the'] >>> True
Kurt Warner, target: quarterback   ==>   predicted: [' quarterback', ' a', ' Quarter', ' an', ' the'] >>> True
Daunte Culpepper, target: quarterback   ==>   predicted: [' quarterback', ' a', ' Quarter', ' an', ' the'] >>> True
Vince Young, target: quarterback   ==>   predicted: [' quarterback', ' a', ' Quarter', ' an', ' the'] >>> True
Jason Campbell, target: quarterback   ==>   predicted: [' quarterback', ' a', ' Quarter', ' an', ' the'] >>> True
Roger Staubach, target: quarterback   ==>   predicted: [' quarterback', ' a', ' an', ' Quarter', ' the'] >>> True
Mark Sanchez, target: quarterback   ==>   predicted: [' quarterback', ' a', ' Quarter', ' an', ' the'] >>> True
Jay Cutler, target: quarterback   ==>   predicted: [' quarterback', ' a', ' an', ' Quarter', ' the'] >>> True
Steve McNair, target: quarterback   ==>   predicted: [' quarterback', ' a', ' Quarter', ' an', ' the'] >>> True
