zzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz
(s = Democratic Republic of Afghanistan, r = The capital of {} is [P36], o = Kabul)
zzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz
----------------------------------------------------------------------------------------------------
{'Jh_norm': 3.76953125, 'bias_norm': 258.5, 'h_info': {'sub_index': 0, 'token_id': 4390, 'token': ' Democratic'}, 'consider_residual': False}
Syria, target: Damascus   ==>   predicted: [' George', ' the', ' Singapore', ' Victoria', ' Georgetown'] >>> False
Valencian Community, target: Valencia   ==>   predicted: [' George', ' the', ' Singapore', ' Port', ' Victoria'] >>> False
Lazio, target: Rome   ==>   predicted: [' George', ' Singapore', ' Georgetown', ' the', ' Victoria'] >>> False
Khalji dynasty, target: Delhi   ==>   predicted: [' George', ' Port', ' the', ' Singapore', ' Pen'] >>> False
Kingdom of Libya, target: Tripoli   ==>   predicted: [' Singapore', ' the', ' George', ' Georgetown', ' Victoria'] >>> False
Hawaii, target: Honolulu   ==>   predicted: [' Singapore', ' the', ' Victoria', ' George', ' Port'] >>> False
Colony of Vancouver Island, target: Victoria   ==>   predicted: [' Singapore', ' the', ' George', ' Georgetown', ' Port'] >>> False
Ireland, target: Dublin   ==>   predicted: [' George', ' the', ' Port', ' Georgetown', ' Singapore'] >>> False
First Czechoslovak Republic, target: Prague   ==>   predicted: [' George', ' the', ' Port', ' Singapore', ' Pen'] >>> False
Union between Sweden and Norway, target: Stockholm   ==>   predicted: [' the', ' George', ' Singapore', ' Georgetown', ' Port'] >>> False
Portugal, target: Lisbon   ==>   predicted: [' George', ' the', ' Georgetown', ' Singapore', ' Victoria'] >>> False
Kingdom of Afghanistan, target: Kabul   ==>   predicted: [' Singapore', ' the', ' George', ' Victoria', ' Georgetown'] >>> False
People's Republic of Poland, target: Warsaw   ==>   predicted: [' Singapore', ' the', ' George', ' Port', ' Georgetown'] >>> False
Czech Republic, target: Prague   ==>   predicted: [' George', ' the', ' Port', ' Singapore', ' Georgetown'] >>> False
Kyōto Prefecture, target: Kyoto   ==>   predicted: [' George', ' Singapore', ' the', ' Victoria', ' Port'] >>> False
Kingdom of Iraq, target: Baghdad   ==>   predicted: [' Singapore', ' the', ' George', ' Victoria', ' Georgetown'] >>> False
Denmark, target: Copenhagen   ==>   predicted: [' Singapore', ' the', ' Georgetown', ' Victoria', ' George'] >>> False
Santiago Metropolitan Region, target: Santiago   ==>   predicted: [' George', ' the', ' Singapore', ' Pen', ' Port'] >>> False
Belgium, target: Brussels   ==>   predicted: [' the', ' Singapore', ' Georgetown', ' Port', ' George'] >>> False
Bohemia, target: Prague   ==>   predicted: [' George', ' Singapore', ' the', ' Port', ' Georgetown'] >>> False
Flemish Community, target: Brussels   ==>   predicted: [' George', ' the', ' Singapore', ' Port', ' Pen'] >>> False
Norway, target: Oslo   ==>   predicted: [' the', ' Singapore', ' George', ' Port', ' Georgetown'] >>> False
British Guiana, target: Georgetown   ==>   predicted: [' the', ' George', ' Singapore', ' Victoria', ' Georgetown'] >>> True
South Yemen, target: Aden   ==>   predicted: [' Singapore', ' the', ' George', ' Georgetown', ' Victoria'] >>> False
United Arab Republic, target: Cairo   ==>   predicted: [' George', ' Singapore', ' the', ' Georgetown', ' Port'] >>> False
Empire of Japan, target: Tokyo   ==>   predicted: [' Singapore', ' George', ' the', ' Georgetown', ' Port'] >>> False
Finnish Socialist Workers' Republic, target: Helsinki   ==>   predicted: [' George', ' Pen', ' Port', ' the', ' Singapore'] >>> False
Egypt, target: Cairo   ==>   predicted: [' George', ' Singapore', ' the', ' Georgetown', ' Victoria'] >>> False
Catalonia, target: Barcelona   ==>   predicted: [' Singapore', ' the', ' Georgetown', ' George', ' Victoria'] >>> False
Delhi Sultanate, target: Delhi   ==>   predicted: [' George', ' Singapore', ' Georgetown', ' Port', ' the'] >>> False
----------------------------------------------------------------------------------------------------
precision at 3 = 2/50
----------------------------------------------------------------------------------------------------

----------------------------------------------------------------------------------------------------
{'Jh_norm': 17.0625, 'bias_norm': 195.625, 'h_info': {'sub_index': 3, 'token_id': 3639, 'token': 'lements'}, 'consider_residual': False}
----------------------------------------------------------------------------------------------------
Saxony, target: Dresden   ==>   predicted: [' Singapore', ' the', ' Pen', ' Joh', ' Mal'] >>> False
Grand Duchy of Finland, target: Helsinki   ==>   predicted: [' Singapore', ' the', ' George', ' Pen', ' Joh'] >>> False
Tripolitania, target: Tripoli   ==>   predicted: [' the', ' Singapore', ' Pen', ' Port', ' Bas'] >>> False
Kingdom of Bohemia, target: Prague   ==>   predicted: [' Singapore', ' Pen', ' the', ' Joh', ' George'] >>> False
occupation of Japan, target: Tokyo   ==>   predicted: [' Singapore', ' the', ' Pen', ' Tokyo', ' Victoria'] >>> False
Kingdom of Valencia, target: Valencia   ==>   predicted: [' Pen', ' the', ' George', ' Singapore', ' Mal'] >>> False
Demerara, target: Georgetown   ==>   predicted: [' Singapore', ' Pen', ' the', ' George', ' Port'] >>> False
United States Army Military Government in Korea, target: Seoul   ==>   predicted: [' Singapore', ' George', ' the', ' K', ' Pen'] >>> False
Campania, target: Naples   ==>   predicted: [' Singapore', ' the', ' Pen', ' Port', ' George'] >>> False
Peru, target: Lima   ==>   predicted: [' George', ' Singapore', ' the', ' Pen', ' Port'] >>> False
Ukrainian State, target: Kiev   ==>   predicted: [' the', ' Pen', ' Singapore', ' Victoria', ' George'] >>> False
Kingdom of France, target: Paris   ==>   predicted: [' Singapore', ' Pen', ' the', ' Victoria', ' George'] >>> False
Ayyubid dynasty, target: Cairo   ==>   predicted: [' Singapore', ' the', ' Pen', ' Joh', ' George'] >>> False
Scotland, target: Edinburgh   ==>   predicted: [' George', ' the', ' Edinburgh', ' Singapore', ' Victoria'] >>> True
Lebanon, target: Beirut   ==>   predicted: [' the', ' Singapore', ' Pen', ' George', ' Bas'] >>> False
Kingdom of Egypt, target: Cairo   ==>   predicted: [' Singapore', ' Pen', ' the', ' George', ' today'] >>> False
People's Republic of China, target: Beijing   ==>   predicted: [' Singapore', ' the', ' Victoria', ' Pen', ' George'] >>> False
Kingdom of Jerusalem, target: Jerusalem   ==>   predicted: [' Singapore', ' Pen', ' the', ' George', ' today'] >>> False
Poland, target: Warsaw   ==>   predicted: [' Pen', ' the', ' Singapore', ' Port', ' George'] >>> False
United Kingdom of Great Britain and Ireland, target: London   ==>   predicted: [' Singapore', ' the', ' Pen', ' George', ' Victoria'] >>> False
Syria, target: Damascus   ==>   predicted: [' Singapore', ' the', ' Pen', ' today', ' George'] >>> False
Valencian Community, target: Valencia   ==>   predicted: [' the', ' Singapore', ' George', ' Pen', ' Victoria'] >>> False
Lazio, target: Rome   ==>   predicted: [' Singapore', ' the', ' Pen', ' Port', ' George'] >>> False
Khalji dynasty, target: Delhi   ==>   predicted: [' Singapore', ' the', ' Pen', ' Joh', ' George'] >>> False
Kingdom of Libya, target: Tripoli   ==>   predicted: [' the', ' Singapore', ' Pen', ' George', ' Port'] >>> False
Hawaii, target: Honolulu   ==>   predicted: [' Singapore', ' the', ' Pen', ' George', ' today'] >>> False
Colony of Vancouver Island, target: Victoria   ==>   predicted: [' Victoria', ' Singapore', ' the', ' George', ' Pen'] >>> True
Ireland, target: Dublin   ==>   predicted: [' Singapore', ' Pen', ' the', ' Port', ' George'] >>> False
First Czechoslovak Republic, target: Prague   ==>   predicted: [' Singapore', ' the', ' Pen', ' George', ' Port'] >>> False
Union between Sweden and Norway, target: Stockholm   ==>   predicted: [' Singapore', ' the', ' George', ' Joh', ' Pen'] >>> False
Portugal, target: Lisbon   ==>   predicted: [' Pen', ' Port', ' the', ' Singapore', ' George'] >>> False
Kingdom of Afghanistan, target: Kabul   ==>   predicted: [' Singapore', ' the', ' Pen', ' Kuala', ' George'] >>> False
People's Republic of Poland, target: Warsaw   ==>   predicted: [' Pen', ' Singapore', ' the', ' Port', ' George'] >>> False
Czech Republic, target: Prague   ==>   predicted: [' Singapore', ' the', ' Pen', ' George', ' Victoria'] >>> False
Kyōto Prefecture, target: Kyoto   ==>   predicted: [' Singapore', ' the', ' Pen', ' Victoria', ' Mal'] >>> False
Kingdom of Iraq, target: Baghdad   ==>   predicted: [' Singapore', ' the', ' Pen', ' Bas', ' George'] >>> False
Denmark, target: Copenhagen   ==>   predicted: [' Singapore', ' Pen', ' the', ' Joh', ' George'] >>> False
Santiago Metropolitan Region, target: Santiago   ==>   predicted: [' the', ' George', ' Singapore', ' Pen', ' Port'] >>> False
Belgium, target: Brussels   ==>   predicted: [' Pen', ' Singapore', ' the', ' George', ' Band'] >>> False
Bohemia, target: Prague   ==>   predicted: [' Singapore', ' the', ' Pen', ' Joh', ' George'] >>> False
Flemish Community, target: Brussels   ==>   predicted: [' the', ' Singapore', ' Pen', ' George', ' Port'] >>> False
Norway, target: Oslo   ==>   predicted: [' Singapore', ' the', ' Joh', ' George', ' Pen'] >>> False
British Guiana, target: Georgetown   ==>   predicted: [' Singapore', ' George', ' Georgetown', ' Port', ' the'] >>> True
South Yemen, target: Aden   ==>   predicted: [' Singapore', ' Pen', ' the', ' Joh', ' today'] >>> False
United Arab Republic, target: Cairo   ==>   predicted: [' Singapore', ' the', ' Pen', ' George', ' Mal'] >>> False
Empire of Japan, target: Tokyo   ==>   predicted: [' Singapore', ' the', ' Pen', ' Tokyo', ' Victoria'] >>> False
Finnish Socialist Workers' Republic, target: Helsinki   ==>   predicted: [' Singapore', ' the', ' Pen', ' George', ' Joh'] >>> False
Egypt, target: Cairo   ==>   predicted: [' Singapore', ' Pen', ' the', ' George', ' Port'] >>> False
Catalonia, target: Barcelona   ==>   predicted: [' George', ' the', ' Pen', ' Singapore', ' Port'] >>> False
Delhi Sultanate, target: Delhi   ==>   predicted: [' Singapore', ' Joh', ' the', ' Pen', ' Kuala'] >>> False
----------------------------------------------------------------------------------------------------
precision at 3 = 3/50
----------------------------------------------------------------------------------------------------



zzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz
(s = First Czechoslovak Republic, r = The capital of {} is [P36], o = Prague)
zzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz
----------------------------------------------------------------------------------------------------
{'Jh_norm': 3.828125, 'bias_norm': 262.25, 'h_info': {'sub_index': 0, 'token_id': 3274, 'token': ' First'}, 'consider_residual': False}
----------------------------------------------------------------------------------------------------
Saxony, target: Dresden   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' located'] >>> False
Grand Duchy of Finland, target: Helsinki   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' located'] >>> False
Tripolitania, target: Tripoli   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' located'] >>> False
Kingdom of Bohemia, target: Prague   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' located'] >>> True
occupation of Japan, target: Tokyo   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' located'] >>> False
Kingdom of Valencia, target: Valencia   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' located'] >>> False
Demerara, target: Georgetown   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' located'] >>> False
United States Army Military Government in Korea, target: Seoul   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' located'] >>> False
Campania, target: Naples   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' located'] >>> False
Peru, target: Lima   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' Pra'] >>> False
Ukrainian State, target: Kiev   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' located'] >>> False
Kingdom of France, target: Paris   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' located'] >>> False
Ayyubid dynasty, target: Cairo   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' located'] >>> False
Scotland, target: Edinburgh   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' located'] >>> False
Lebanon, target: Beirut   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' located'] >>> False
Kingdom of Egypt, target: Cairo   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' located'] >>> False
People's Republic of China, target: Beijing   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' located'] >>> False
Kingdom of Jerusalem, target: Jerusalem   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' located'] >>> False
Poland, target: Warsaw   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' located'] >>> False
United Kingdom of Great Britain and Ireland, target: London   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' located'] >>> False
Syria, target: Damascus   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' located'] >>> False
Valencian Community, target: Valencia   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' Pra'] >>> False
Lazio, target: Rome   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' located'] >>> False
Khalji dynasty, target: Delhi   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' Pra'] >>> False
Kingdom of Libya, target: Tripoli   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' located'] >>> False
Hawaii, target: Honolulu   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' located'] >>> False
Colony of Vancouver Island, target: Victoria   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' located'] >>> False
Ireland, target: Dublin   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' located'] >>> False
First Czechoslovak Republic, target: Prague   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' located'] >>> True
Union between Sweden and Norway, target: Stockholm   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' located'] >>> False
Portugal, target: Lisbon   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' Pra'] >>> False
Kingdom of Afghanistan, target: Kabul   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' located'] >>> False
People's Republic of Poland, target: Warsaw   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' located'] >>> False
Czech Republic, target: Prague   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' located'] >>> True
Kyōto Prefecture, target: Kyoto   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' located'] >>> False
Kingdom of Iraq, target: Baghdad   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' located'] >>> False
Denmark, target: Copenhagen   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' located'] >>> False
Santiago Metropolitan Region, target: Santiago   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' located'] >>> False
Belgium, target: Brussels   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' located'] >>> True
Bohemia, target: Prague   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' located'] >>> True
Flemish Community, target: Brussels   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' Pra'] >>> True
Norway, target: Oslo   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' located'] >>> False
British Guiana, target: Georgetown   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' located'] >>> False
South Yemen, target: Aden   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' located'] >>> False
United Arab Republic, target: Cairo   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' located'] >>> False
Empire of Japan, target: Tokyo   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' located'] >>> False
Finnish Socialist Workers' Republic, target: Helsinki   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' located'] >>> False
Egypt, target: Cairo   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' located'] >>> False
Catalonia, target: Barcelona   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' located'] >>> False
Delhi Sultanate, target: Delhi   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' Pra'] >>> False
----------------------------------------------------------------------------------------------------
precision at 3 = 6/50
----------------------------------------------------------------------------------------------------

----------------------------------------------------------------------------------------------------
{'Jh_norm': 19.90625, 'bias_norm': 261.5, 'h_info': {'sub_index': 1, 'token_id': 16639, 'token': ' Czech'}, 'consider_residual': False}
----------------------------------------------------------------------------------------------------
Saxony, target: Dresden   ==>   predicted: [' Prague', ' the', ' Br', ' Czech', ' a'] >>> False
Grand Duchy of Finland, target: Helsinki   ==>   predicted: [' Prague', ' the', ' Czech', ' a', ' Br'] >>> False
Tripolitania, target: Tripoli   ==>   predicted: [' Prague', ' the', ' Br', ' Pra', ' Czech'] >>> False
Kingdom of Bohemia, target: Prague   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' in'] >>> True
occupation of Japan, target: Tokyo   ==>   predicted: [' Prague', ' the', ' Czech', ' a', ' Br'] >>> False
Kingdom of Valencia, target: Valencia   ==>   predicted: [' Prague', ' the', ' Br', ' Czech', ' Pra'] >>> False
Demerara, target: Georgetown   ==>   predicted: [' Prague', ' Br', ' the', ' Czech', ' Pra'] >>> False
United States Army Military Government in Korea, target: Seoul   ==>   predicted: [' Prague', ' the', ' Pra', ' a', ' Czech'] >>> False
Campania, target: Naples   ==>   predicted: [' Prague', ' Czech', ' the', ' a', ' Br'] >>> False
Peru, target: Lima   ==>   predicted: [' Prague', ' the', ' Czech', ' a', ' Pra'] >>> False
Ukrainian State, target: Kiev   ==>   predicted: [' Prague', ' Br', ' the', ' a', ' located'] >>> False
Kingdom of France, target: Paris   ==>   predicted: [' Prague', ' the', ' Br', ' Czech', ' Pra'] >>> False
Ayyubid dynasty, target: Cairo   ==>   predicted: [' Prague', ' Br', ' the', ' a', ' Pra'] >>> False
Scotland, target: Edinburgh   ==>   predicted: [' Prague', ' the', ' Czech', ' Pra', ' a'] >>> False
Lebanon, target: Beirut   ==>   predicted: [' Prague', ' the', ' Pra', ' Czech', ' a'] >>> False
Kingdom of Egypt, target: Cairo   ==>   predicted: [' Prague', ' the', ' Czech', ' Br', ' Pra'] >>> False
People's Republic of China, target: Beijing   ==>   predicted: [' Prague', ' the', ' Pra', ' Czech', ' Br'] >>> False
Kingdom of Jerusalem, target: Jerusalem   ==>   predicted: [' Prague', ' the', ' a', ' Czech', ' Br'] >>> False
Poland, target: Warsaw   ==>   predicted: [' Prague', ' the', ' Warsaw', ' a', ' K'] >>> True
United Kingdom of Great Britain and Ireland, target: London   ==>   predicted: [' Prague', ' Br', ' the', ' Pra', ' Czech'] >>> False
Syria, target: Damascus   ==>   predicted: [' Prague', ' the', ' Br', ' Czech', ' a'] >>> False
Valencian Community, target: Valencia   ==>   predicted: [' Prague', ' Br', ' the', ' Pra', ' a'] >>> False
Lazio, target: Rome   ==>   predicted: [' Prague', ' the', ' Czech', ' Br', ' Pra'] >>> False
Khalji dynasty, target: Delhi   ==>   predicted: [' Prague', ' Br', ' the', ' a', ' Pra'] >>> False
Kingdom of Libya, target: Tripoli   ==>   predicted: [' Prague', ' the', ' Pra', ' Czech', ' Br'] >>> False
Hawaii, target: Honolulu   ==>   predicted: [' Prague', ' Czech', ' the', ' Pra', ' a'] >>> False
Colony of Vancouver Island, target: Victoria   ==>   predicted: [' Prague', ' Czech', ' Br', ' the', ' Pra'] >>> False
Ireland, target: Dublin   ==>   predicted: [' Prague', ' Czech', ' the', ' Br', ' Pra'] >>> False
First Czechoslovak Republic, target: Prague   ==>   predicted: [' Prague', ' Br', ' the', ' a', ' Pra'] >>> True
Union between Sweden and Norway, target: Stockholm   ==>   predicted: [' Prague', ' the', ' Czech', ' Br', ' Pra'] >>> False
Portugal, target: Lisbon   ==>   predicted: [' Prague', ' the', ' Pra', ' Br', ' a'] >>> False
Kingdom of Afghanistan, target: Kabul   ==>   predicted: [' Prague', ' the', ' Czech', ' Pra', ' a'] >>> False
People's Republic of Poland, target: Warsaw   ==>   predicted: [' Prague', ' the', ' Warsaw', ' a', ' Br'] >>> True
Czech Republic, target: Prague   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' Pra'] >>> True
Kyōto Prefecture, target: Kyoto   ==>   predicted: [' Prague', ' Br', ' the', ' Czech', ' a'] >>> False
Kingdom of Iraq, target: Baghdad   ==>   predicted: [' Prague', ' the', ' Czech', ' Br', ' Pra'] >>> False
Denmark, target: Copenhagen   ==>   predicted: [' Prague', ' the', ' Pra', ' a', ' Czech'] >>> False
Santiago Metropolitan Region, target: Santiago   ==>   predicted: [' Prague', ' Br', ' the', ' Pra', ' a'] >>> False
Belgium, target: Brussels   ==>   predicted: [' Prague', ' the', ' Czech', ' a', ' Pra'] >>> False
Bohemia, target: Prague   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' Czech'] >>> True
Flemish Community, target: Brussels   ==>   predicted: [' Prague', ' Br', ' the', ' Pra', ' a'] >>> True
Norway, target: Oslo   ==>   predicted: [' Prague', ' Czech', ' the', ' Pra', ' Br'] >>> False
British Guiana, target: Georgetown   ==>   predicted: [' Prague', ' the', ' Czech', ' Br', ' Pra'] >>> False
South Yemen, target: Aden   ==>   predicted: [' Prague', ' the', ' Czech', ' Pra', ' a'] >>> False
United Arab Republic, target: Cairo   ==>   predicted: [' Prague', ' the', ' Czech', ' Br', ' Pra'] >>> False
Empire of Japan, target: Tokyo   ==>   predicted: [' Prague', ' the', ' Br', ' Czech', ' a'] >>> False
Finnish Socialist Workers' Republic, target: Helsinki   ==>   predicted: [' Prague', ' Br', ' the', ' a', ' Pra'] >>> False
Egypt, target: Cairo   ==>   predicted: [' Prague', ' the', ' Czech', ' Br', ' a'] >>> False
Catalonia, target: Barcelona   ==>   predicted: [' Prague', ' the', ' Pra', ' a', ' Czech'] >>> False
Delhi Sultanate, target: Delhi   ==>   predicted: [' Prague', ' Br', ' the', ' a', ' Pra'] >>> False
----------------------------------------------------------------------------------------------------
precision at 3 = 7/50
----------------------------------------------------------------------------------------------------

----------------------------------------------------------------------------------------------------
{'Jh_norm': 25.796875, 'bias_norm': 261.5, 'h_info': {'sub_index': 2, 'token_id': 50005, 'token': 'oslov'}, 'consider_residual': False}
----------------------------------------------------------------------------------------------------
Saxony, target: Dresden   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' situated'] >>> False
Grand Duchy of Finland, target: Helsinki   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' located'] >>> False
Tripolitania, target: Tripoli   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' Pra'] >>> False
Kingdom of Bohemia, target: Prague   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' situated'] >>> True
occupation of Japan, target: Tokyo   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' located'] >>> False
Kingdom of Valencia, target: Valencia   ==>   predicted: [' Prague', ' Br', ' the', ' a', ' situated'] >>> False
Demerara, target: Georgetown   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' Pra'] >>> False
United States Army Military Government in Korea, target: Seoul   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' Pra'] >>> False
Campania, target: Naples   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' situated'] >>> False
Peru, target: Lima   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' situated'] >>> False
Ukrainian State, target: Kiev   ==>   predicted: [' Prague', ' the', ' a', ' Br', ' located'] >>> False
Kingdom of France, target: Paris   ==>   predicted: [' Prague', ' the', ' a', ' Br', ' located'] >>> False
Ayyubid dynasty, target: Cairo   ==>   predicted: [' Prague', ' the', ' a', ' Br', ' located'] >>> False
Scotland, target: Edinburgh   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' located'] >>> False
Lebanon, target: Beirut   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' situated'] >>> False
Kingdom of Egypt, target: Cairo   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' situated'] >>> False
People's Republic of China, target: Beijing   ==>   predicted: [' Prague', ' the', ' a', ' Br', ' located'] >>> False
Kingdom of Jerusalem, target: Jerusalem   ==>   predicted: [' Prague', ' Br', ' the', ' a', ' situated'] >>> False
Poland, target: Warsaw   ==>   predicted: [' Prague', ' the', ' a', ' Br', ' located'] >>> False
United Kingdom of Great Britain and Ireland, target: London   ==>   predicted: [' Prague', ' the', ' a', ' Br', ' Pra'] >>> False
Syria, target: Damascus   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' situated'] >>> False
Valencian Community, target: Valencia   ==>   predicted: [' Prague', ' the', ' a', ' Br', ' located'] >>> False
Lazio, target: Rome   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' situated'] >>> False
Khalji dynasty, target: Delhi   ==>   predicted: [' Prague', ' the', ' a', ' Br', ' located'] >>> False
Kingdom of Libya, target: Tripoli   ==>   predicted: [' Prague', ' Br', ' the', ' a', ' situated'] >>> False
Hawaii, target: Honolulu   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' located'] >>> False
Colony of Vancouver Island, target: Victoria   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' Pra'] >>> False
Ireland, target: Dublin   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' located'] >>> False
First Czechoslovak Republic, target: Prague   ==>   predicted: [' Prague', ' the', ' a', ' Br', ' located'] >>> True
Union between Sweden and Norway, target: Stockholm   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' Pra'] >>> False
Portugal, target: Lisbon   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' Pra'] >>> False
Kingdom of Afghanistan, target: Kabul   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' situated'] >>> False
People's Republic of Poland, target: Warsaw   ==>   predicted: [' Prague', ' the', ' a', ' Br', ' located'] >>> False
Czech Republic, target: Prague   ==>   predicted: [' Prague', ' the', ' a', ' Br', ' situated'] >>> True
Kyōto Prefecture, target: Kyoto   ==>   predicted: [' Prague', ' the', ' a', ' Pra', ' Br'] >>> False
Kingdom of Iraq, target: Baghdad   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' situated'] >>> False
Denmark, target: Copenhagen   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' situated'] >>> False
Santiago Metropolitan Region, target: Santiago   ==>   predicted: [' Prague', ' the', ' a', ' Br', ' Pra'] >>> False
Belgium, target: Brussels   ==>   predicted: [' Prague', ' Br', ' the', ' a', ' situated'] >>> True
Bohemia, target: Prague   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' situated'] >>> True
Flemish Community, target: Brussels   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' Pra'] >>> True
Norway, target: Oslo   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' situated'] >>> False
British Guiana, target: Georgetown   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' Pra'] >>> False
South Yemen, target: Aden   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' situated'] >>> False
United Arab Republic, target: Cairo   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' Pra'] >>> False
Empire of Japan, target: Tokyo   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' located'] >>> False
Finnish Socialist Workers' Republic, target: Helsinki   ==>   predicted: [' Prague', ' the', ' a', ' Pra', ' Br'] >>> False
Egypt, target: Cairo   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' situated'] >>> False
Catalonia, target: Barcelona   ==>   predicted: [' Prague', ' the', ' Br', ' a', ' located'] >>> False
Delhi Sultanate, target: Delhi   ==>   predicted: [' Prague', ' the', ' a', ' Br', ' Pra'] >>> False
----------------------------------------------------------------------------------------------------
precision at 3 = 6/50
----------------------------------------------------------------------------------------------------

----------------------------------------------------------------------------------------------------
