zzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz
(s = A Thousand Plateaus, r = {} works in the field of [P101], o = philosophy)
zzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz
----------------------------------------------------------------------------------------------------
{'Jh_norm': 6.87109375, 'bias_norm': 290.5, 'h_info': {'h_index': 0, 'token_id': 32, 'token': 'A'}, 'consider_residual': False}
history journal, target: history   ==>   predicted: [' astronomy', ' astronomical', ' celestial', ' cart', ' ast'] >>> False
Courant Institute of Mathematical Sciences, target: mathematics   ==>   predicted: [' astronomy', ' astronomical', ' celestial', ' cart', ' ast'] >>> False
Al-Masudi, target: history   ==>   predicted: [' astronomy', ' astronomical', ' celestial', ' cart', ' ast'] >>> False
Max Weber, target: sociology   ==>   predicted: [' astronomy', ' astronomical', ' celestial', ' cart', ' ast'] >>> False
Carl Menger, target: economics   ==>   predicted: [' astronomy', ' astronomical', ' celestial', ' cart', ' ast'] >>> False
Napoleon Chagnon, target: anthropology   ==>   predicted: [' astronomy', ' astronomical', ' celestial', ' cart', ' ast'] >>> False
Pomponius Mela, target: geography   ==>   predicted: [' astronomy', ' astronomical', ' celestial', ' cart', ' ast'] >>> False
PhilPapers, target: philosophy   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
Hermann von Helmholtz, target: physiology   ==>   predicted: [' astronomy', ' astronomical', ' celestial', ' cart', ' ast'] >>> False
Australian Mathematical Society, target: mathematics   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
----------------------------------------------------------------------------------------------------
precision at 3 = 5/50
----------------------------------------------------------------------------------------------------

----------------------------------------------------------------------------------------------------
{'Jh_norm': 1.54296875, 'bias_norm': 313.25, 'h_info': {'h_index': 4, 'token_id': 679, 'token': ' He'}, 'consider_residual': False}
----------------------------------------------------------------------------------------------------
Joseph Louis Gay-Lussac, target: chemistry   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
Giovanni Domenico Cassini, target: astronomy   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> True
Campegius Vitringa, target: theology   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
Friedrich Spanheim, target: theology   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
Hjalmar Mellin, target: mathematics   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
Theodor Billroth, target: surgery   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
Sima Qian, target: history   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
Franz Boas, target: anthropology   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
LGBT social movements, target: LGBT   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
Otto Brunfels, target: theology   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
James Hillman, target: psychology   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
Friedrich Bessel, target: mathematics   ==>   predicted: [' astronomy', ' astronomical', ' celestial', ' cart', ' ast'] >>> False
Edinburgh Mathematical Society, target: mathematics   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
John Coltrane, target: jazz   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
Abraham Maslow, target: psychology   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
G. Stanley Hall, target: psychology   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
Robert Moberly, target: theology   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
Finnish Literature Society, target: Finnish   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
Henri Becquerel, target: physics   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
A Thousand Plateaus, target: philosophy   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
G. Evelyn Hutchinson, target: ecology   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
Johannes Hevelius, target: astronomy   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> True
Michael Jackson, target: musician   ==>   predicted: [' astronomy', ' astronomical', ' celestial', ' cart', ' ast'] >>> False
Edwin Hubble, target: astronomy   ==>   predicted: [' astronomy', ' astronomical', ' celestial', ' cart', ' ast'] >>> True
Paracelsus, target: medicine   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
Edward B. Titchener, target: psychology   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
Charles Sutherland Elton, target: ecology   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
pharmacy school, target: pharmacy   ==>   predicted: [' astronomy', ' astronomical', ' celestial', ' cart', ' ast'] >>> False
Akira Toriyama, target: manga   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
Jean Le Rond d'Alembert, target: mathematics   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
Tycho Brahe, target: astronomy   ==>   predicted: [' astronomy', ' astronomical', ' celestial', ' cart', ' ast'] >>> True
Mark S. Granovetter, target: sociology   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
Sofia Kovalevskaya, target: mathematics   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
Allan Sandage, target: astronomy   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> True
Hypatia, target: mathematics   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
Antoine Augustin Cournot, target: economics   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
Mikhail Leonidovich Gromov, target: geometry   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
The Physiological Society, target: physiology   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
Galileo Galilei, target: physics   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
Polymath project, target: mathematics   ==>   predicted: [' astronomy', ' astronomical', ' celestial', ' cart', ' ast'] >>> False
history journal, target: history   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
Courant Institute of Mathematical Sciences, target: mathematics   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
Al-Masudi, target: history   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
Max Weber, target: sociology   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
Carl Menger, target: economics   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
Napoleon Chagnon, target: anthropology   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
Pomponius Mela, target: geography   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
PhilPapers, target: philosophy   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
Hermann von Helmholtz, target: physiology   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
Australian Mathematical Society, target: mathematics   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
----------------------------------------------------------------------------------------------------
precision at 3 = 5/50
----------------------------------------------------------------------------------------------------

----------------------------------------------------------------------------------------------------
{'Jh_norm': 4.0625, 'bias_norm': 313.5, 'h_info': {'h_index': 5, 'token_id': 626, 'token': 'vel'}, 'consider_residual': False}
----------------------------------------------------------------------------------------------------
Joseph Louis Gay-Lussac, target: chemistry   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
Giovanni Domenico Cassini, target: astronomy   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> True
Campegius Vitringa, target: theology   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
Friedrich Spanheim, target: theology   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
Hjalmar Mellin, target: mathematics   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
Theodor Billroth, target: surgery   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' ast', ' cart'] >>> False
Sima Qian, target: history   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
Franz Boas, target: anthropology   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
LGBT social movements, target: LGBT   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
Otto Brunfels, target: theology   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
James Hillman, target: psychology   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
Friedrich Bessel, target: mathematics   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
Edinburgh Mathematical Society, target: mathematics   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
John Coltrane, target: jazz   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' ast', ' cart'] >>> False
Abraham Maslow, target: psychology   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
G. Stanley Hall, target: psychology   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
Robert Moberly, target: theology   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
Finnish Literature Society, target: Finnish   ==>   predicted: [' astronomy', ' astronomical', ' celestial', ' cart', ' ast'] >>> False
Henri Becquerel, target: physics   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' ast', ' cart'] >>> False
A Thousand Plateaus, target: philosophy   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
G. Evelyn Hutchinson, target: ecology   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
Johannes Hevelius, target: astronomy   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> True
Michael Jackson, target: musician   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
Edwin Hubble, target: astronomy   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> True
Paracelsus, target: medicine   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
Edward B. Titchener, target: psychology   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
Charles Sutherland Elton, target: ecology   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
pharmacy school, target: pharmacy   ==>   predicted: [' astronomy', ' astronomical', ' celestial', ' cart', ' ast'] >>> False
Akira Toriyama, target: manga   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
Jean Le Rond d'Alembert, target: mathematics   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
Tycho Brahe, target: astronomy   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> True
Mark S. Granovetter, target: sociology   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
Sofia Kovalevskaya, target: mathematics   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' ast', ' cart'] >>> False
Allan Sandage, target: astronomy   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' ast', ' cart'] >>> True
Hypatia, target: mathematics   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
Antoine Augustin Cournot, target: economics   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
Mikhail Leonidovich Gromov, target: geometry   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
The Physiological Society, target: physiology   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' ast', ' cart'] >>> False
Galileo Galilei, target: physics   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
Polymath project, target: mathematics   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
history journal, target: history   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
Courant Institute of Mathematical Sciences, target: mathematics   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
Al-Masudi, target: history   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
Max Weber, target: sociology   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' ast', ' cart'] >>> False
Carl Menger, target: economics   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
Napoleon Chagnon, target: anthropology   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
Pomponius Mela, target: geography   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
PhilPapers, target: philosophy   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
Hermann von Helmholtz, target: physiology   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
Australian Mathematical Society, target: mathematics   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
----------------------------------------------------------------------------------------------------
precision at 3 = 5/50
----------------------------------------------------------------------------------------------------

----------------------------------------------------------------------------------------------------
{'Jh_norm': 18.640625, 'bias_norm': 311.75, 'h_info': {'h_index': 6, 'token_id': 3754, 'token': 'ius'}, 'consider_residual': False}
----------------------------------------------------------------------------------------------------
Joseph Louis Gay-Lussac, target: chemistry   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' astroph', ' ast'] >>> False
Giovanni Domenico Cassini, target: astronomy   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' ast', ' cart'] >>> True
Campegius Vitringa, target: theology   ==>   predicted: [' astronomy', ' cart', ' celestial', ' astronomical', ' ast'] >>> False
Friedrich Spanheim, target: theology   ==>   predicted: [' astronomy', ' cart', ' celestial', ' ast', ' astronomical'] >>> False
Hjalmar Mellin, target: mathematics   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
Theodor Billroth, target: surgery   ==>   predicted: [' astronomy', ' astronomical', ' celestial', ' ast', ' cart'] >>> False
Sima Qian, target: history   ==>   predicted: [' astronomy', ' cart', ' astronomical', ' celestial', ' ast'] >>> False
Franz Boas, target: anthropology   ==>   predicted: [' astronomy', ' cart', ' celestial', ' astronomical', ' ast'] >>> False
LGBT social movements, target: LGBT   ==>   predicted: [' astronomy', ' cart', ' ast', ' celestial', ' astronomical'] >>> False
Otto Brunfels, target: theology   ==>   predicted: [' astronomy', ' cart', ' celestial', ' astronomical', ' ast'] >>> False
James Hillman, target: psychology   ==>   predicted: [' astronomy', ' ast', ' astronomical', ' cart', ' celestial'] >>> False
Friedrich Bessel, target: mathematics   ==>   predicted: [' astronomy', ' astronomical', ' celestial', ' cart', ' astroph'] >>> False
Edinburgh Mathematical Society, target: mathematics   ==>   predicted: [' astronomy', ' ast', ' astronomical', ' celestial', ' mathematics'] >>> False
John Coltrane, target: jazz   ==>   predicted: [' astronomy', ' astronomical', ' astroph', ' celestial', ' ast'] >>> False
Abraham Maslow, target: psychology   ==>   predicted: [' astronomy', ' celestial', ' cart', ' astronomical', ' ast'] >>> False
G. Stanley Hall, target: psychology   ==>   predicted: [' astronomy', ' astronomical', ' celestial', ' ast', ' astroph'] >>> False
Robert Moberly, target: theology   ==>   predicted: [' astronomy', ' cart', ' celestial', ' astronomical', ' ast'] >>> False
Finnish Literature Society, target: Finnish   ==>   predicted: [' astronomy', ' ast', ' cart', ' astronomical', ' celestial'] >>> False
Henri Becquerel, target: physics   ==>   predicted: [' astronomy', ' astroph', ' astronomical', ' celestial', ' optics'] >>> False
A Thousand Plateaus, target: philosophy   ==>   predicted: [' astronomy', ' cart', ' astronomical', ' celestial', ' ast'] >>> False
G. Evelyn Hutchinson, target: ecology   ==>   predicted: [' astronomy', ' astronomical', ' celestial', ' cart', ' astroph'] >>> False
Johannes Hevelius, target: astronomy   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> True
Michael Jackson, target: musician   ==>   predicted: [' astronomy', ' celestial', ' cart', ' ast', ' astronomical'] >>> False
Edwin Hubble, target: astronomy   ==>   predicted: [' astronomy', ' astroph', ' astronomical', ' ast', ' celestial'] >>> True
Paracelsus, target: medicine   ==>   predicted: [' astronomy', ' ast', ' astronomical', ' celestial', ' cart'] >>> False
Edward B. Titchener, target: psychology   ==>   predicted: [' astronomy', ' astronomical', ' celestial', ' ast', ' astroph'] >>> False
Charles Sutherland Elton, target: ecology   ==>   predicted: [' astronomy', ' cart', ' celestial', ' astronomical', ' astroph'] >>> False
pharmacy school, target: pharmacy   ==>   predicted: [' astronomy', ' astronomical', ' ast', ' cart', ' celestial'] >>> False
Akira Toriyama, target: manga   ==>   predicted: [' astronomy', ' cart', ' astronomical', ' celestial', ' ast'] >>> False
Jean Le Rond d'Alembert, target: mathematics   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' mathematics', ' ast'] >>> False
Tycho Brahe, target: astronomy   ==>   predicted: [' astronomy', ' astronomical', ' celestial', ' ast', ' astroph'] >>> True
Mark S. Granovetter, target: sociology   ==>   predicted: [' astronomy', ' celestial', ' cart', ' astronomical', ' astroph'] >>> False
Sofia Kovalevskaya, target: mathematics   ==>   predicted: [' astronomy', ' celestial', ' mathematics', ' astronomical', ' cart'] >>> True
Allan Sandage, target: astronomy   ==>   predicted: [' astronomy', ' astroph', ' astronomical', ' celestial', ' ast'] >>> True
Hypatia, target: mathematics   ==>   predicted: [' astronomy', ' astronomical', ' celestial', ' ast', ' astroph'] >>> False
Antoine Augustin Cournot, target: economics   ==>   predicted: [' astronomy', ' celestial', ' cart', ' astronomical', ' ast'] >>> False
Mikhail Leonidovich Gromov, target: geometry   ==>   predicted: [' astronomy', ' cart', ' celestial', ' astronomical', ' ast'] >>> False
The Physiological Society, target: physiology   ==>   predicted: [' astronomy', ' astronomical', ' ast', ' astroph', ' celestial'] >>> False
Galileo Galilei, target: physics   ==>   predicted: [' astronomy', ' astronomical', ' celestial', ' astroph', ' ast'] >>> False
Polymath project, target: mathematics   ==>   predicted: [' astronomy', ' celestial', ' cart', ' astroph', ' ast'] >>> False
history journal, target: history   ==>   predicted: [' astronomy', ' cart', ' astronomical', ' ast', ' celestial'] >>> False
Courant Institute of Mathematical Sciences, target: mathematics   ==>   predicted: [' astronomy', ' astronomical', ' celestial', ' ast', ' astroph'] >>> False
Al-Masudi, target: history   ==>   predicted: [' astronomy', ' cart', ' astronomical', ' celestial', ' ast'] >>> False
Max Weber, target: sociology   ==>   predicted: [' astronomy', ' astronomical', ' celestial', ' ast', ' cart'] >>> False
Carl Menger, target: economics   ==>   predicted: [' astronomy', ' cart', ' celestial', ' astronomical', ' ast'] >>> False
Napoleon Chagnon, target: anthropology   ==>   predicted: [' astronomy', ' cart', ' astronomical', ' celestial', ' ast'] >>> False
Pomponius Mela, target: geography   ==>   predicted: [' astronomy', ' cart', ' celestial', ' astronomical', ' ast'] >>> False
PhilPapers, target: philosophy   ==>   predicted: [' astronomy', ' celestial', ' astronomical', ' cart', ' ast'] >>> False
Hermann von Helmholtz, target: physiology   ==>   predicted: [' astronomy', ' astroph', ' astronomical', ' celestial', ' optics'] >>> False
Australian Mathematical Society, target: mathematics   ==>   predicted: [' astronomy', ' astronomical', ' cart', ' celestial', ' ast'] >>> False
----------------------------------------------------------------------------------------------------
precision at 3 = 6/50
----------------------------------------------------------------------------------------------------



zzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz
(s = Nikolai Ivanovich Lobachevsky, r = {} works in the field of [P101], o = geometry)
zzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz
----------------------------------------------------------------------------------------------------
{'Jh_norm': 7.1796875, 'bias_norm': 309.25, 'h_info': {'h_index': 0, 'token_id': 40979, 'token': 'Nik'}, 'consider_residual': False}
----------------------------------------------------------------------------------------------------
Joseph Louis Gay-Lussac, target: chemistry   ==>   predicted: [' geometry', ' mathematics', ' mathematical', ' ge', ' theoretical'] >>> False
Giovanni Domenico Cassini, target: astronomy   ==>   predicted: [' geometry', ' mathematics', ' mathematical', ' ge', ' theoretical'] >>> False
Campegius Vitringa, target: theology   ==>   predicted: [' geometry', ' mathematics', ' mathematical', ' ge', ' theoretical'] >>> False
Friedrich Spanheim, target: theology   ==>   predicted: [' geometry', ' mathematics', ' mathematical', ' ge', ' theoretical'] >>> False
Hjalmar Mellin, target: mathematics   ==>   predicted: [' geometry', ' mathematics', ' mathematical', ' ge', ' theoretical'] >>> True
Theodor Billroth, target: surgery   ==>   predicted: [' geometry', ' mathematics', ' mathematical', ' ge', ' theoretical'] >>> False
Sima Qian, target: history   ==>   predicted: [' geometry', ' mathematics', ' mathematical', ' ge', ' theoretical'] >>> False
Franz Boas, target: anthropology   ==>   predicted: [' geometry', ' mathematics', ' mathematical', ' ge', ' theoretical'] >>> False
LGBT social movements, target: LGBT   ==>   predicted: [' geometry', ' mathematics', ' mathematical', ' ge', ' theoretical'] >>> False
Otto Brunfels, target: theology   ==>   predicted: [' geometry', ' mathematics', ' mathematical', ' ge', ' theoretical'] >>> False
James Hillman, target: psychology   ==>   predicted: [' geometry', ' mathematics', ' mathematical', ' ge', ' theoretical'] >>> False
Friedrich Bessel, target: mathematics   ==>   predicted: [' geometry', ' mathematics', ' mathematical', ' ge', ' theoretical'] >>> True
Edinburgh Mathematical Society, target: mathematics   ==>   predicted: [' geometry', ' mathematics', ' mathematical', ' ge', ' theoretical'] >>> True
John Coltrane, target: jazz   ==>   predicted: [' geometry', ' mathematics', ' mathematical', ' ge', ' theoretical'] >>> False
Abraham Maslow, target: psychology   ==>   predicted: [' geometry', ' mathematics', ' mathematical', ' ge', ' theoretical'] >>> False
G. Stanley Hall, target: psychology   ==>   predicted: [' geometry', ' mathematics', ' mathematical', ' ge', ' theoretical'] >>> False
Robert Moberly, target: theology   ==>   predicted: [' geometry', ' mathematics', ' mathematical', ' ge', ' theoretical'] >>> False
Finnish Literature Society, target: Finnish   ==>   predicted: [' geometry', ' mathematics', ' mathematical', ' ge', ' theoretical'] >>> False
Henri Becquerel, target: physics   ==>   predicted: [' geometry', ' mathematics', ' mathematical', ' ge', ' theoretical'] >>> False
A Thousand Plateaus, target: philosophy   ==>   predicted: [' geometry', ' mathematics', ' mathematical', ' ge', ' theoretical'] >>> False
G. Evelyn Hutchinson, target: ecology   ==>   predicted: [' geometry', ' mathematics', ' mathematical', ' ge', ' theoretical'] >>> False
Johannes Hevelius, target: astronomy   ==>   predicted: [' geometry', ' mathematics', ' mathematical', ' ge', ' theoretical'] >>> False
Michael Jackson, target: musician   ==>   predicted: [' geometry', ' mathematics', ' mathematical', ' ge', ' theoretical'] >>> False
Edwin Hubble, target: astronomy   ==>   predicted: [' geometry', ' mathematics', ' mathematical', ' ge', ' theoretical'] >>> False
Paracelsus, target: medicine   ==>   predicted: [' geometry', ' mathematics', ' mathematical', ' ge', ' theoretical'] >>> False
Edward B. Titchener, target: psychology   ==>   predicted: [' geometry', ' mathematics', ' mathematical', ' ge', ' theoretical'] >>> False
Charles Sutherland Elton, target: ecology   ==>   predicted: [' geometry', ' mathematics', ' mathematical', ' ge', ' theoretical'] >>> False
pharmacy school, target: pharmacy   ==>   predicted: [' geometry', ' mathematics', ' mathematical', ' ge', ' theoretical'] >>> False
Akira Toriyama, target: manga   ==>   predicted: [' geometry', ' mathematics', ' mathematical', ' ge', ' theoretical'] >>> False
Jean Le Rond d'Alembert, target: mathematics   ==>   predicted: [' geometry', ' mathematics', ' mathematical', ' ge', ' theoretical'] >>> True
Tycho Brahe, target: astronomy   ==>   predicted: [' geometry', ' mathematics', ' mathematical', ' ge', ' theoretical'] >>> False
Mark S. Granovetter, target: sociology   ==>   predicted: [' geometry', ' mathematics', ' mathematical', ' ge', ' theoretical'] >>> False
Sofia Kovalevskaya, target: mathematics   ==>   predicted: [' geometry', ' mathematics', ' mathematical', ' ge', ' theoretical'] >>> True
Allan Sandage, target: astronomy   ==>   predicted: [' geometry', ' mathematics', ' mathematical', ' ge', ' theoretical'] >>> False
Hypatia, target: mathematics   ==>   predicted: [' geometry', ' mathematics', ' mathematical', ' ge', ' theoretical'] >>> True
Antoine Augustin Cournot, target: economics   ==>   predicted: [' geometry', ' mathematics', ' mathematical', ' ge', ' theoretical'] >>> False
Mikhail Leonidovich Gromov, target: geometry   ==>   predicted: [' geometry', ' mathematics', ' mathematical', ' ge', ' theoretical'] >>> True
The Physiological Society, target: physiology   ==>   predicted: [' geometry', ' mathematics', ' mathematical', ' ge', ' theoretical'] >>> False
Galileo Galilei, target: physics   ==>   predicted: [' geometry', ' mathematics', ' mathematical', ' ge', ' theoretical'] >>> False
Polymath project, target: mathematics   ==>   predicted: [' geometry', ' mathematics', ' mathematical', ' ge', ' theoretical'] >>> True
history journal, target: history   ==>   predicted: [' geometry', ' mathematics', ' mathematical', ' ge', ' theoretical'] >>> False
Courant Institute of Mathematical Sciences, target: mathematics   ==>   predicted: [' geometry', ' mathematics', ' mathematical', ' ge', ' theoretical'] >>> True
Al-Masudi, target: history   ==>   predicted: [' geometry', ' mathematics', ' mathematical', ' ge', ' theoretical'] >>> False
Max Weber, target: sociology   ==>   predicted: [' geometry', ' mathematics', ' mathematical', ' ge', ' theoretical'] >>> False
Carl Menger, target: economics   ==>   predicted: [' geometry', ' mathematics', ' mathematical', ' ge', ' theoretical'] >>> False
Napoleon Chagnon, target: anthropology   ==>   predicted: [' geometry', ' mathematics', ' mathematical', ' ge', ' theoretical'] >>> False
Pomponius Mela, target: geography   ==>   predicted: [' geometry', ' mathematics', ' mathematical', ' ge', ' theoretical'] >>> False
PhilPapers, target: philosophy   ==>   predicted: [' geometry', ' mathematics', ' mathematical', ' ge', ' theoretical'] >>> False
Hermann von Helmholtz, target: physiology   ==>   predicted: [' geometry', ' mathematics', ' mathematical', ' ge', ' theoretical'] >>> False
Australian Mathematical Society, target: mathematics   ==>   predicted: [' geometry', ' mathematics', ' mathematical', ' ge', ' theoretical'] >>> True
----------------------------------------------------------------------------------------------------
precision at 3 = 10/50
----------------------------------------------------------------------------------------------------

